antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert'})","frozenset({'HAUTE_SATISFACTION', 'Bonnes_Relations'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Bonnes_Relations', 'Dep_Research & Development'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Bonnes_Relations', 'Dep_Human Resources'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert'})","frozenset({'HAUTE_SATISFACTION', 'Bonnes_Relations'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Bonnes_Relations', 'Dep_Research & Development'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Bonnes_Relations', 'Dep_Human Resources'})",0.10471976401179942,0.18952802359882007,0.022861356932153392,0.21830985915492956,1.1518605798213404,1.0,0.0030140270272622054,1.0368200058465544,0.14726045597066478,0.08423913043478261,0.035512437683425366,0.16946621362415737
frozenset({'Dep_Research & Development'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Sales', 'Dep_Human Resources'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Human Resources'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Research & Development'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Sales'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Sales', 'Dep_Research & Development'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Sales'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Human Resources'}),"frozenset({'Dep_Sales', 'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Research & Development'}),"frozenset({'Dep_Sales', 'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Human Resources'}),"frozenset({'Dep_Sales', 'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Research & Development'}),"frozenset({'Dep_Sales', 'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Sales'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Sales', 'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Sales', 'Dep_Human Resources'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Dep_Sales', 'Dep_Research & Development'})","frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Human Resources'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
frozenset({'Dep_Sales'}),"frozenset({'Tres_Engagé', 'HAUTE_SATISFACTION'})",1.0,0.21755162241887904,0.21755162241887904,0.21755162241887904,1.0,1.0,0.0,1.0,0.0,0.21755162241887907,0.0,0.6087758112094395
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'Dep_Sales', 'Equilibre_Sain', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Dep_Sales', 'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
"frozenset({'Tres_Engagé', 'Pas_Heures_Sup'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.4918879056047198,0.21460176991150443,0.10693215339233038,0.21739130434782605,1.0129986553115193,1.0,0.0013721382514945007,1.0035644051130777,0.02525399129172707,0.17835178351783518,0.003551745254133453,0.35783654564470335
frozenset({'Dep_Research & Development'}),"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Sales'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Human Resources'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Sales', 'Dep_Research & Development'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Sales'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Sales', 'Dep_Human Resources'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Sales', 'Dep_Research & Development'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Sales'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Research & Development'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Human Resources'}),"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Human Resources'}),"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Research & Development'}),"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Human Resources'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Sales', 'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Research & Development', 'Dep_Human Resources'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Research & Development'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Dep_Sales', 'Dep_Human Resources'})","frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
frozenset({'Dep_Sales'}),"frozenset({'Pas_Heures_Sup', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",1.0,0.2168141592920354,0.2168141592920354,0.2168141592920354,1.0,1.0,0.0,1.0,0.0,0.2168141592920354,0.0,0.6084070796460177
"frozenset({'Niveau_Expert', 'Bon_Environnement'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Dep_Research & Development', 'Niveau_Expert', 'Bon_Environnement'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bon_Environnement'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Human Resources'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bon_Environnement', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bon_Environnement'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Niveau_Expert', 'Bon_Environnement', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Niveau_Expert', 'Bon_Environnement', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Niveau_Expert', 'Bon_Environnement'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain', 'Dep_Research & Development'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Niveau_Expert', 'Bon_Environnement'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bon_Environnement'})","frozenset({'HAUTE_SATISFACTION', 'Equilibre_Sain'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
"frozenset({'Niveau_Expert', 'Bon_Environnement'})","frozenset({'Dep_Sales', 'Equilibre_Sain', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.1261061946902655,0.21460176991150443,0.02728613569321534,0.21637426900584794,1.00825948031591,1.0,0.0002235231158796043,1.0022619204860652,0.009373930892918237,0.08705882352941177,0.002256815748290899,0.171761017664436
